ID,utt_id,wav,wav_format,text,duration,speaker,gender,accent
13890,vctk#wav48_silence_trimmed/p244/p244_325_mic1,$data_root/wav48_silence_trimmed/p244/p244_325_mic1.flac,flac,,3.260083333333333,VCTK_p244,,english
13891,vctk#wav48_silence_trimmed/p244/p244_325_mic2,$data_root/wav48_silence_trimmed/p244/p244_325_mic2.flac,flac,,3.260083333333333,VCTK_p244,,english
13892,vctk#wav48_silence_trimmed/p244/p244_326_mic1,$data_root/wav48_silence_trimmed/p244/p244_326_mic1.flac,flac,,4.157958333333333,VCTK_p244,,english
13893,vctk#wav48_silence_trimmed/p244/p244_326_mic2,$data_root/wav48_silence_trimmed/p244/p244_326_mic2.flac,flac,,4.157958333333333,VCTK_p244,,english
13894,vctk#wav48_silence_trimmed/p244/p244_327_mic1,$data_root/wav48_silence_trimmed/p244/p244_327_mic1.flac,flac,,2.248291666666667,VCTK_p244,,english
13895,vctk#wav48_silence_trimmed/p244/p244_327_mic2,$data_root/wav48_silence_trimmed/p244/p244_327_mic2.flac,flac,,2.248291666666667,VCTK_p244,,english
13896,vctk#wav48_silence_trimmed/p244/p244_328_mic1,$data_root/wav48_silence_trimmed/p244/p244_328_mic1.flac,flac,,2.651666666666667,VCTK_p244,,english
13897,vctk#wav48_silence_trimmed/p244/p244_328_mic2,$data_root/wav48_silence_trimmed/p244/p244_328_mic2.flac,flac,,2.651666666666667,VCTK_p244,,english
13898,vctk#wav48_silence_trimmed/p244/p244_329_mic1,$data_root/wav48_silence_trimmed/p244/p244_329_mic1.flac,flac,,5.316208333333333,VCTK_p244,,english
13899,vctk#wav48_silence_trimmed/p244/p244_329_mic2,$data_root/wav48_silence_trimmed/p244/p244_329_mic2.flac,flac,,5.316208333333333,VCTK_p244,,english
13900,vctk#wav48_silence_trimmed/p244/p244_330_mic1,$data_root/wav48_silence_trimmed/p244/p244_330_mic1.flac,flac,,1.869875,VCTK_p244,,english
13901,vctk#wav48_silence_trimmed/p244/p244_330_mic2,$data_root/wav48_silence_trimmed/p244/p244_330_mic2.flac,flac,,1.869875,VCTK_p244,,english
13902,vctk#wav48_silence_trimmed/p244/p244_331_mic1,$data_root/wav48_silence_trimmed/p244/p244_331_mic1.flac,flac,,1.7845,VCTK_p244,,english
13903,vctk#wav48_silence_trimmed/p244/p244_331_mic2,$data_root/wav48_silence_trimmed/p244/p244_331_mic2.flac,flac,,1.7845,VCTK_p244,,english
13904,vctk#wav48_silence_trimmed/p244/p244_333_mic1,$data_root/wav48_silence_trimmed/p244/p244_333_mic1.flac,flac,,2.837666666666667,VCTK_p244,,english
13905,vctk#wav48_silence_trimmed/p244/p244_333_mic2,$data_root/wav48_silence_trimmed/p244/p244_333_mic2.flac,flac,,2.837666666666667,VCTK_p244,,english
13906,vctk#wav48_silence_trimmed/p244/p244_334_mic1,$data_root/wav48_silence_trimmed/p244/p244_334_mic1.flac,flac,,3.13075,VCTK_p244,,english
13907,vctk#wav48_silence_trimmed/p244/p244_334_mic2,$data_root/wav48_silence_trimmed/p244/p244_334_mic2.flac,flac,,3.13075,VCTK_p244,,english
13908,vctk#wav48_silence_trimmed/p244/p244_335_mic1,$data_root/wav48_silence_trimmed/p244/p244_335_mic1.flac,flac,,2.3775833333333334,VCTK_p244,,english
13909,vctk#wav48_silence_trimmed/p244/p244_335_mic2,$data_root/wav48_silence_trimmed/p244/p244_335_mic2.flac,flac,,2.3775833333333334,VCTK_p244,,english
13910,vctk#wav48_silence_trimmed/p244/p244_336_mic1,$data_root/wav48_silence_trimmed/p244/p244_336_mic1.flac,flac,,2.538875,VCTK_p244,,english
13911,vctk#wav48_silence_trimmed/p244/p244_336_mic2,$data_root/wav48_silence_trimmed/p244/p244_336_mic2.flac,flac,,2.538875,VCTK_p244,,english
13912,vctk#wav48_silence_trimmed/p244/p244_337_mic1,$data_root/wav48_silence_trimmed/p244/p244_337_mic1.flac,flac,,2.331,VCTK_p244,,english
13913,vctk#wav48_silence_trimmed/p244/p244_337_mic2,$data_root/wav48_silence_trimmed/p244/p244_337_mic2.flac,flac,,2.331,VCTK_p244,,english
13914,vctk#wav48_silence_trimmed/p244/p244_338_mic1,$data_root/wav48_silence_trimmed/p244/p244_338_mic1.flac,flac,,3.7994583333333334,VCTK_p244,,english
13915,vctk#wav48_silence_trimmed/p244/p244_338_mic2,$data_root/wav48_silence_trimmed/p244/p244_338_mic2.flac,flac,,3.7994583333333334,VCTK_p244,,english
13916,vctk#wav48_silence_trimmed/p244/p244_339_mic1,$data_root/wav48_silence_trimmed/p244/p244_339_mic1.flac,flac,,3.0287916666666668,VCTK_p244,,english
13917,vctk#wav48_silence_trimmed/p244/p244_339_mic2,$data_root/wav48_silence_trimmed/p244/p244_339_mic2.flac,flac,,3.0287916666666668,VCTK_p244,,english
13918,vctk#wav48_silence_trimmed/p244/p244_340_mic1,$data_root/wav48_silence_trimmed/p244/p244_340_mic1.flac,flac,,4.245208333333333,VCTK_p244,,english
13919,vctk#wav48_silence_trimmed/p244/p244_340_mic2,$data_root/wav48_silence_trimmed/p244/p244_340_mic2.flac,flac,,4.245208333333333,VCTK_p244,,english
13920,vctk#wav48_silence_trimmed/p244/p244_341_mic1,$data_root/wav48_silence_trimmed/p244/p244_341_mic1.flac,flac,,3.1333333333333333,VCTK_p244,,english
13921,vctk#wav48_silence_trimmed/p244/p244_341_mic2,$data_root/wav48_silence_trimmed/p244/p244_341_mic2.flac,flac,,3.1333333333333333,VCTK_p244,,english
13922,vctk#wav48_silence_trimmed/p244/p244_342_mic1,$data_root/wav48_silence_trimmed/p244/p244_342_mic1.flac,flac,,3.494083333333333,VCTK_p244,,english
13923,vctk#wav48_silence_trimmed/p244/p244_342_mic2,$data_root/wav48_silence_trimmed/p244/p244_342_mic2.flac,flac,,3.494083333333333,VCTK_p244,,english
13924,vctk#wav48_silence_trimmed/p244/p244_343_mic1,$data_root/wav48_silence_trimmed/p244/p244_343_mic1.flac,flac,,2.6045,VCTK_p244,,english
13925,vctk#wav48_silence_trimmed/p244/p244_343_mic2,$data_root/wav48_silence_trimmed/p244/p244_343_mic2.flac,flac,,2.6045,VCTK_p244,,english
13926,vctk#wav48_silence_trimmed/p244/p244_344_mic1,$data_root/wav48_silence_trimmed/p244/p244_344_mic1.flac,flac,,3.0757916666666665,VCTK_p244,,english
13927,vctk#wav48_silence_trimmed/p244/p244_344_mic2,$data_root/wav48_silence_trimmed/p244/p244_344_mic2.flac,flac,,3.0757916666666665,VCTK_p244,,english
13928,vctk#wav48_silence_trimmed/p244/p244_345_mic1,$data_root/wav48_silence_trimmed/p244/p244_345_mic1.flac,flac,,4.56625,VCTK_p244,,english
13929,vctk#wav48_silence_trimmed/p244/p244_345_mic2,$data_root/wav48_silence_trimmed/p244/p244_345_mic2.flac,flac,,4.56625,VCTK_p244,,english
13930,vctk#wav48_silence_trimmed/p244/p244_346_mic1,$data_root/wav48_silence_trimmed/p244/p244_346_mic1.flac,flac,,2.7531666666666665,VCTK_p244,,english
13931,vctk#wav48_silence_trimmed/p244/p244_346_mic2,$data_root/wav48_silence_trimmed/p244/p244_346_mic2.flac,flac,,2.7531666666666665,VCTK_p244,,english
13932,vctk#wav48_silence_trimmed/p244/p244_347_mic1,$data_root/wav48_silence_trimmed/p244/p244_347_mic1.flac,flac,,2.5039166666666666,VCTK_p244,,english
13933,vctk#wav48_silence_trimmed/p244/p244_347_mic2,$data_root/wav48_silence_trimmed/p244/p244_347_mic2.flac,flac,,2.5039166666666666,VCTK_p244,,english
13934,vctk#wav48_silence_trimmed/p244/p244_348_mic1,$data_root/wav48_silence_trimmed/p244/p244_348_mic1.flac,flac,,2.4953333333333334,VCTK_p244,,english
13935,vctk#wav48_silence_trimmed/p244/p244_348_mic2,$data_root/wav48_silence_trimmed/p244/p244_348_mic2.flac,flac,,2.4953333333333334,VCTK_p244,,english
13936,vctk#wav48_silence_trimmed/p244/p244_349_mic1,$data_root/wav48_silence_trimmed/p244/p244_349_mic1.flac,flac,,3.702166666666667,VCTK_p244,,english
13937,vctk#wav48_silence_trimmed/p244/p244_349_mic2,$data_root/wav48_silence_trimmed/p244/p244_349_mic2.flac,flac,,3.702166666666667,VCTK_p244,,english
13938,vctk#wav48_silence_trimmed/p244/p244_350_mic1,$data_root/wav48_silence_trimmed/p244/p244_350_mic1.flac,flac,,2.65125,VCTK_p244,,english
13939,vctk#wav48_silence_trimmed/p244/p244_350_mic2,$data_root/wav48_silence_trimmed/p244/p244_350_mic2.flac,flac,,2.65125,VCTK_p244,,english
13940,vctk#wav48_silence_trimmed/p244/p244_351_mic1,$data_root/wav48_silence_trimmed/p244/p244_351_mic1.flac,flac,,2.242583333333333,VCTK_p244,,english
13941,vctk#wav48_silence_trimmed/p244/p244_351_mic2,$data_root/wav48_silence_trimmed/p244/p244_351_mic2.flac,flac,,2.242583333333333,VCTK_p244,,english
13942,vctk#wav48_silence_trimmed/p244/p244_352_mic1,$data_root/wav48_silence_trimmed/p244/p244_352_mic1.flac,flac,,2.6994166666666666,VCTK_p244,,english
13943,vctk#wav48_silence_trimmed/p244/p244_352_mic2,$data_root/wav48_silence_trimmed/p244/p244_352_mic2.flac,flac,,2.6994166666666666,VCTK_p244,,english
13944,vctk#wav48_silence_trimmed/p244/p244_353_mic1,$data_root/wav48_silence_trimmed/p244/p244_353_mic1.flac,flac,,4.092583333333334,VCTK_p244,,english
13945,vctk#wav48_silence_trimmed/p244/p244_353_mic2,$data_root/wav48_silence_trimmed/p244/p244_353_mic2.flac,flac,,4.092583333333334,VCTK_p244,,english
13946,vctk#wav48_silence_trimmed/p244/p244_354_mic1,$data_root/wav48_silence_trimmed/p244/p244_354_mic1.flac,flac,,2.829083333333333,VCTK_p244,,english
13947,vctk#wav48_silence_trimmed/p244/p244_354_mic2,$data_root/wav48_silence_trimmed/p244/p244_354_mic2.flac,flac,,2.829083333333333,VCTK_p244,,english
13948,vctk#wav48_silence_trimmed/p244/p244_355_mic1,$data_root/wav48_silence_trimmed/p244/p244_355_mic1.flac,flac,,3.4992083333333333,VCTK_p244,,english
13949,vctk#wav48_silence_trimmed/p244/p244_355_mic2,$data_root/wav48_silence_trimmed/p244/p244_355_mic2.flac,flac,,3.4992083333333333,VCTK_p244,,english
13950,vctk#wav48_silence_trimmed/p244/p244_356_mic1,$data_root/wav48_silence_trimmed/p244/p244_356_mic1.flac,flac,,2.850416666666667,VCTK_p244,,english
13951,vctk#wav48_silence_trimmed/p244/p244_356_mic2,$data_root/wav48_silence_trimmed/p244/p244_356_mic2.flac,flac,,2.850416666666667,VCTK_p244,,english
13952,vctk#wav48_silence_trimmed/p244/p244_357_mic1,$data_root/wav48_silence_trimmed/p244/p244_357_mic1.flac,flac,,2.5946666666666665,VCTK_p244,,english
13953,vctk#wav48_silence_trimmed/p244/p244_357_mic2,$data_root/wav48_silence_trimmed/p244/p244_357_mic2.flac,flac,,2.5946666666666665,VCTK_p244,,english
13954,vctk#wav48_silence_trimmed/p244/p244_358_mic1,$data_root/wav48_silence_trimmed/p244/p244_358_mic1.flac,flac,,2.3820833333333336,VCTK_p244,,english
13955,vctk#wav48_silence_trimmed/p244/p244_358_mic2,$data_root/wav48_silence_trimmed/p244/p244_358_mic2.flac,flac,,2.3820833333333336,VCTK_p244,,english
13956,vctk#wav48_silence_trimmed/p244/p244_359_mic1,$data_root/wav48_silence_trimmed/p244/p244_359_mic1.flac,flac,,2.9876666666666667,VCTK_p244,,english
13957,vctk#wav48_silence_trimmed/p244/p244_359_mic2,$data_root/wav48_silence_trimmed/p244/p244_359_mic2.flac,flac,,2.9876666666666667,VCTK_p244,,english
13958,vctk#wav48_silence_trimmed/p244/p244_360_mic1,$data_root/wav48_silence_trimmed/p244/p244_360_mic1.flac,flac,,2.7544583333333335,VCTK_p244,,english
13959,vctk#wav48_silence_trimmed/p244/p244_360_mic2,$data_root/wav48_silence_trimmed/p244/p244_360_mic2.flac,flac,,2.7544583333333335,VCTK_p244,,english
13960,vctk#wav48_silence_trimmed/p244/p244_361_mic1,$data_root/wav48_silence_trimmed/p244/p244_361_mic1.flac,flac,,2.52,VCTK_p244,,english
13961,vctk#wav48_silence_trimmed/p244/p244_361_mic2,$data_root/wav48_silence_trimmed/p244/p244_361_mic2.flac,flac,,2.52,VCTK_p244,,english
13962,vctk#wav48_silence_trimmed/p244/p244_362_mic1,$data_root/wav48_silence_trimmed/p244/p244_362_mic1.flac,flac,,2.728625,VCTK_p244,,english
13963,vctk#wav48_silence_trimmed/p244/p244_362_mic2,$data_root/wav48_silence_trimmed/p244/p244_362_mic2.flac,flac,,2.728625,VCTK_p244,,english
13964,vctk#wav48_silence_trimmed/p244/p244_363_mic1,$data_root/wav48_silence_trimmed/p244/p244_363_mic1.flac,flac,,3.18575,VCTK_p244,,english
13965,vctk#wav48_silence_trimmed/p244/p244_363_mic2,$data_root/wav48_silence_trimmed/p244/p244_363_mic2.flac,flac,,3.18575,VCTK_p244,,english
13966,vctk#wav48_silence_trimmed/p244/p244_364_mic1,$data_root/wav48_silence_trimmed/p244/p244_364_mic1.flac,flac,,3.800625,VCTK_p244,,english
13967,vctk#wav48_silence_trimmed/p244/p244_364_mic2,$data_root/wav48_silence_trimmed/p244/p244_364_mic2.flac,flac,,3.800625,VCTK_p244,,english
13968,vctk#wav48_silence_trimmed/p244/p244_365_mic1,$data_root/wav48_silence_trimmed/p244/p244_365_mic1.flac,flac,,4.8365,VCTK_p244,,english
13969,vctk#wav48_silence_trimmed/p244/p244_365_mic2,$data_root/wav48_silence_trimmed/p244/p244_365_mic2.flac,flac,,4.8365,VCTK_p244,,english
13970,vctk#wav48_silence_trimmed/p244/p244_366_mic1,$data_root/wav48_silence_trimmed/p244/p244_366_mic1.flac,flac,,4.007625,VCTK_p244,,english
13971,vctk#wav48_silence_trimmed/p244/p244_366_mic2,$data_root/wav48_silence_trimmed/p244/p244_366_mic2.flac,flac,,4.007625,VCTK_p244,,english
13972,vctk#wav48_silence_trimmed/p244/p244_367_mic1,$data_root/wav48_silence_trimmed/p244/p244_367_mic1.flac,flac,,3.1258333333333335,VCTK_p244,,english
13973,vctk#wav48_silence_trimmed/p244/p244_367_mic2,$data_root/wav48_silence_trimmed/p244/p244_367_mic2.flac,flac,,3.1258333333333335,VCTK_p244,,english
13974,vctk#wav48_silence_trimmed/p244/p244_368_mic1,$data_root/wav48_silence_trimmed/p244/p244_368_mic1.flac,flac,,3.6325416666666666,VCTK_p244,,english
13975,vctk#wav48_silence_trimmed/p244/p244_368_mic2,$data_root/wav48_silence_trimmed/p244/p244_368_mic2.flac,flac,,3.6325416666666666,VCTK_p244,,english
13976,vctk#wav48_silence_trimmed/p244/p244_369_mic1,$data_root/wav48_silence_trimmed/p244/p244_369_mic1.flac,flac,,2.5195833333333333,VCTK_p244,,english
13977,vctk#wav48_silence_trimmed/p244/p244_369_mic2,$data_root/wav48_silence_trimmed/p244/p244_369_mic2.flac,flac,,2.5195833333333333,VCTK_p244,,english
13978,vctk#wav48_silence_trimmed/p244/p244_370_mic1,$data_root/wav48_silence_trimmed/p244/p244_370_mic1.flac,flac,,3.8539583333333334,VCTK_p244,,english
13979,vctk#wav48_silence_trimmed/p244/p244_370_mic2,$data_root/wav48_silence_trimmed/p244/p244_370_mic2.flac,flac,,3.8539583333333334,VCTK_p244,,english
13980,vctk#wav48_silence_trimmed/p244/p244_371_mic1,$data_root/wav48_silence_trimmed/p244/p244_371_mic1.flac,flac,,2.478833333333333,VCTK_p244,,english
13981,vctk#wav48_silence_trimmed/p244/p244_371_mic2,$data_root/wav48_silence_trimmed/p244/p244_371_mic2.flac,flac,,2.478833333333333,VCTK_p244,,english
13982,vctk#wav48_silence_trimmed/p244/p244_372_mic1,$data_root/wav48_silence_trimmed/p244/p244_372_mic1.flac,flac,,2.273125,VCTK_p244,,english
13983,vctk#wav48_silence_trimmed/p244/p244_372_mic2,$data_root/wav48_silence_trimmed/p244/p244_372_mic2.flac,flac,,2.273125,VCTK_p244,,english
13984,vctk#wav48_silence_trimmed/p244/p244_373_mic1,$data_root/wav48_silence_trimmed/p244/p244_373_mic1.flac,flac,,2.7603333333333335,VCTK_p244,,english
13985,vctk#wav48_silence_trimmed/p244/p244_373_mic2,$data_root/wav48_silence_trimmed/p244/p244_373_mic2.flac,flac,,2.7603333333333335,VCTK_p244,,english
13986,vctk#wav48_silence_trimmed/p244/p244_374_mic1,$data_root/wav48_silence_trimmed/p244/p244_374_mic1.flac,flac,,3.1982916666666665,VCTK_p244,,english
13987,vctk#wav48_silence_trimmed/p244/p244_374_mic2,$data_root/wav48_silence_trimmed/p244/p244_374_mic2.flac,flac,,3.1982916666666665,VCTK_p244,,english
13988,vctk#wav48_silence_trimmed/p244/p244_375_mic1,$data_root/wav48_silence_trimmed/p244/p244_375_mic1.flac,flac,,2.886416666666667,VCTK_p244,,english
13989,vctk#wav48_silence_trimmed/p244/p244_375_mic2,$data_root/wav48_silence_trimmed/p244/p244_375_mic2.flac,flac,,2.886416666666667,VCTK_p244,,english
13990,vctk#wav48_silence_trimmed/p244/p244_376_mic1,$data_root/wav48_silence_trimmed/p244/p244_376_mic1.flac,flac,,2.2226666666666666,VCTK_p244,,english
13991,vctk#wav48_silence_trimmed/p244/p244_376_mic2,$data_root/wav48_silence_trimmed/p244/p244_376_mic2.flac,flac,,2.2226666666666666,VCTK_p244,,english
13992,vctk#wav48_silence_trimmed/p244/p244_377_mic1,$data_root/wav48_silence_trimmed/p244/p244_377_mic1.flac,flac,,3.7567083333333335,VCTK_p244,,english
13993,vctk#wav48_silence_trimmed/p244/p244_377_mic2,$data_root/wav48_silence_trimmed/p244/p244_377_mic2.flac,flac,,3.7567083333333335,VCTK_p244,,english
13994,vctk#wav48_silence_trimmed/p244/p244_378_mic1,$data_root/wav48_silence_trimmed/p244/p244_378_mic1.flac,flac,,2.5761666666666665,VCTK_p244,,english
13995,vctk#wav48_silence_trimmed/p244/p244_378_mic2,$data_root/wav48_silence_trimmed/p244/p244_378_mic2.flac,flac,,2.5761666666666665,VCTK_p244,,english
13996,vctk#wav48_silence_trimmed/p244/p244_379_mic1,$data_root/wav48_silence_trimmed/p244/p244_379_mic1.flac,flac,,3.839875,VCTK_p244,,english
13997,vctk#wav48_silence_trimmed/p244/p244_379_mic2,$data_root/wav48_silence_trimmed/p244/p244_379_mic2.flac,flac,,3.839875,VCTK_p244,,english
13998,vctk#wav48_silence_trimmed/p244/p244_380_mic1,$data_root/wav48_silence_trimmed/p244/p244_380_mic1.flac,flac,,2.8371666666666666,VCTK_p244,,english
13999,vctk#wav48_silence_trimmed/p244/p244_380_mic2,$data_root/wav48_silence_trimmed/p244/p244_380_mic2.flac,flac,,2.8371666666666666,VCTK_p244,,english
14000,vctk#wav48_silence_trimmed/p244/p244_381_mic1,$data_root/wav48_silence_trimmed/p244/p244_381_mic1.flac,flac,,4.061625,VCTK_p244,,english
14001,vctk#wav48_silence_trimmed/p244/p244_381_mic2,$data_root/wav48_silence_trimmed/p244/p244_381_mic2.flac,flac,,4.061625,VCTK_p244,,english
14002,vctk#wav48_silence_trimmed/p244/p244_382_mic1,$data_root/wav48_silence_trimmed/p244/p244_382_mic1.flac,flac,,2.3069166666666665,VCTK_p244,,english
14003,vctk#wav48_silence_trimmed/p244/p244_382_mic2,$data_root/wav48_silence_trimmed/p244/p244_382_mic2.flac,flac,,2.3069166666666665,VCTK_p244,,english
14004,vctk#wav48_silence_trimmed/p244/p244_383_mic1,$data_root/wav48_silence_trimmed/p244/p244_383_mic1.flac,flac,,3.327125,VCTK_p244,,english
14005,vctk#wav48_silence_trimmed/p244/p244_383_mic2,$data_root/wav48_silence_trimmed/p244/p244_383_mic2.flac,flac,,3.327125,VCTK_p244,,english
14006,vctk#wav48_silence_trimmed/p244/p244_384_mic1,$data_root/wav48_silence_trimmed/p244/p244_384_mic1.flac,flac,,3.568416666666667,VCTK_p244,,english
14007,vctk#wav48_silence_trimmed/p244/p244_384_mic2,$data_root/wav48_silence_trimmed/p244/p244_384_mic2.flac,flac,,3.568416666666667,VCTK_p244,,english
14008,vctk#wav48_silence_trimmed/p244/p244_385_mic1,$data_root/wav48_silence_trimmed/p244/p244_385_mic1.flac,flac,,2.2725416666666667,VCTK_p244,,english
14009,vctk#wav48_silence_trimmed/p244/p244_385_mic2,$data_root/wav48_silence_trimmed/p244/p244_385_mic2.flac,flac,,2.2725416666666667,VCTK_p244,,english
14010,vctk#wav48_silence_trimmed/p244/p244_386_mic1,$data_root/wav48_silence_trimmed/p244/p244_386_mic1.flac,flac,,2.6938333333333335,VCTK_p244,,english
14011,vctk#wav48_silence_trimmed/p244/p244_386_mic2,$data_root/wav48_silence_trimmed/p244/p244_386_mic2.flac,flac,,2.6938333333333335,VCTK_p244,,english
14012,vctk#wav48_silence_trimmed/p244/p244_387_mic1,$data_root/wav48_silence_trimmed/p244/p244_387_mic1.flac,flac,,2.69525,VCTK_p244,,english
14013,vctk#wav48_silence_trimmed/p244/p244_387_mic2,$data_root/wav48_silence_trimmed/p244/p244_387_mic2.flac,flac,,2.69525,VCTK_p244,,english
14014,vctk#wav48_silence_trimmed/p244/p244_388_mic1,$data_root/wav48_silence_trimmed/p244/p244_388_mic1.flac,flac,,2.7985,VCTK_p244,,english
14015,vctk#wav48_silence_trimmed/p244/p244_388_mic2,$data_root/wav48_silence_trimmed/p244/p244_388_mic2.flac,flac,,2.7985,VCTK_p244,,english
14016,vctk#wav48_silence_trimmed/p244/p244_389_mic1,$data_root/wav48_silence_trimmed/p244/p244_389_mic1.flac,flac,,3.239375,VCTK_p244,,english
14017,vctk#wav48_silence_trimmed/p244/p244_389_mic2,$data_root/wav48_silence_trimmed/p244/p244_389_mic2.flac,flac,,3.239375,VCTK_p244,,english
14018,vctk#wav48_silence_trimmed/p244/p244_390_mic1,$data_root/wav48_silence_trimmed/p244/p244_390_mic1.flac,flac,,2.0789583333333335,VCTK_p244,,english
14019,vctk#wav48_silence_trimmed/p244/p244_390_mic2,$data_root/wav48_silence_trimmed/p244/p244_390_mic2.flac,flac,,2.0789583333333335,VCTK_p244,,english
14020,vctk#wav48_silence_trimmed/p244/p244_391_mic1,$data_root/wav48_silence_trimmed/p244/p244_391_mic1.flac,flac,,1.66225,VCTK_p244,,english
14021,vctk#wav48_silence_trimmed/p244/p244_391_mic2,$data_root/wav48_silence_trimmed/p244/p244_391_mic2.flac,flac,,1.66225,VCTK_p244,,english
14022,vctk#wav48_silence_trimmed/p244/p244_392_mic1,$data_root/wav48_silence_trimmed/p244/p244_392_mic1.flac,flac,,2.2299583333333333,VCTK_p244,,english
14023,vctk#wav48_silence_trimmed/p244/p244_392_mic2,$data_root/wav48_silence_trimmed/p244/p244_392_mic2.flac,flac,,2.2299583333333333,VCTK_p244,,english
14024,vctk#wav48_silence_trimmed/p244/p244_393_mic1,$data_root/wav48_silence_trimmed/p244/p244_393_mic1.flac,flac,,2.676041666666667,VCTK_p244,,english
14025,vctk#wav48_silence_trimmed/p244/p244_393_mic2,$data_root/wav48_silence_trimmed/p244/p244_393_mic2.flac,flac,,2.676041666666667,VCTK_p244,,english
14026,vctk#wav48_silence_trimmed/p244/p244_394_mic1,$data_root/wav48_silence_trimmed/p244/p244_394_mic1.flac,flac,,2.55775,VCTK_p244,,english
14027,vctk#wav48_silence_trimmed/p244/p244_394_mic2,$data_root/wav48_silence_trimmed/p244/p244_394_mic2.flac,flac,,2.55775,VCTK_p244,,english
14028,vctk#wav48_silence_trimmed/p244/p244_395_mic1,$data_root/wav48_silence_trimmed/p244/p244_395_mic1.flac,flac,,2.9567083333333333,VCTK_p244,,english
14029,vctk#wav48_silence_trimmed/p244/p244_395_mic2,$data_root/wav48_silence_trimmed/p244/p244_395_mic2.flac,flac,,2.9567083333333333,VCTK_p244,,english
14030,vctk#wav48_silence_trimmed/p244/p244_396_mic1,$data_root/wav48_silence_trimmed/p244/p244_396_mic1.flac,flac,,3.190625,VCTK_p244,,english
14031,vctk#wav48_silence_trimmed/p244/p244_396_mic2,$data_root/wav48_silence_trimmed/p244/p244_396_mic2.flac,flac,,3.190625,VCTK_p244,,english
14032,vctk#wav48_silence_trimmed/p244/p244_397_mic1,$data_root/wav48_silence_trimmed/p244/p244_397_mic1.flac,flac,,3.9551666666666665,VCTK_p244,,english
14033,vctk#wav48_silence_trimmed/p244/p244_397_mic2,$data_root/wav48_silence_trimmed/p244/p244_397_mic2.flac,flac,,3.9551666666666665,VCTK_p244,,english
14034,vctk#wav48_silence_trimmed/p244/p244_398_mic1,$data_root/wav48_silence_trimmed/p244/p244_398_mic1.flac,flac,,3.502083333333333,VCTK_p244,,english
14035,vctk#wav48_silence_trimmed/p244/p244_398_mic2,$data_root/wav48_silence_trimmed/p244/p244_398_mic2.flac,flac,,3.502083333333333,VCTK_p244,,english
14036,vctk#wav48_silence_trimmed/p244/p244_399_mic1,$data_root/wav48_silence_trimmed/p244/p244_399_mic1.flac,flac,,2.522291666666667,VCTK_p244,,english
14037,vctk#wav48_silence_trimmed/p244/p244_399_mic2,$data_root/wav48_silence_trimmed/p244/p244_399_mic2.flac,flac,,2.522291666666667,VCTK_p244,,english
14038,vctk#wav48_silence_trimmed/p244/p244_400_mic1,$data_root/wav48_silence_trimmed/p244/p244_400_mic1.flac,flac,,2.6243333333333334,VCTK_p244,,english
14039,vctk#wav48_silence_trimmed/p244/p244_400_mic2,$data_root/wav48_silence_trimmed/p244/p244_400_mic2.flac,flac,,2.6243333333333334,VCTK_p244,,english
14040,vctk#wav48_silence_trimmed/p244/p244_401_mic1,$data_root/wav48_silence_trimmed/p244/p244_401_mic1.flac,flac,,3.767,VCTK_p244,,english
14041,vctk#wav48_silence_trimmed/p244/p244_401_mic2,$data_root/wav48_silence_trimmed/p244/p244_401_mic2.flac,flac,,3.767,VCTK_p244,,english
14042,vctk#wav48_silence_trimmed/p244/p244_402_mic1,$data_root/wav48_silence_trimmed/p244/p244_402_mic1.flac,flac,,4.485416666666667,VCTK_p244,,english
14043,vctk#wav48_silence_trimmed/p244/p244_402_mic2,$data_root/wav48_silence_trimmed/p244/p244_402_mic2.flac,flac,,4.485416666666667,VCTK_p244,,english
14044,vctk#wav48_silence_trimmed/p244/p244_403_mic1,$data_root/wav48_silence_trimmed/p244/p244_403_mic1.flac,flac,,2.118,VCTK_p244,,english
14045,vctk#wav48_silence_trimmed/p244/p244_403_mic2,$data_root/wav48_silence_trimmed/p244/p244_403_mic2.flac,flac,,2.118,VCTK_p244,,english
14046,vctk#wav48_silence_trimmed/p244/p244_404_mic1,$data_root/wav48_silence_trimmed/p244/p244_404_mic1.flac,flac,,3.5941666666666667,VCTK_p244,,english
14047,vctk#wav48_silence_trimmed/p244/p244_404_mic2,$data_root/wav48_silence_trimmed/p244/p244_404_mic2.flac,flac,,3.5941666666666667,VCTK_p244,,english
14048,vctk#wav48_silence_trimmed/p244/p244_405_mic1,$data_root/wav48_silence_trimmed/p244/p244_405_mic1.flac,flac,,2.956625,VCTK_p244,,english
14049,vctk#wav48_silence_trimmed/p244/p244_405_mic2,$data_root/wav48_silence_trimmed/p244/p244_405_mic2.flac,flac,,2.956625,VCTK_p244,,english
14050,vctk#wav48_silence_trimmed/p244/p244_406_mic1,$data_root/wav48_silence_trimmed/p244/p244_406_mic1.flac,flac,,2.0901666666666667,VCTK_p244,,english
14051,vctk#wav48_silence_trimmed/p244/p244_406_mic2,$data_root/wav48_silence_trimmed/p244/p244_406_mic2.flac,flac,,2.0901666666666667,VCTK_p244,,english
14052,vctk#wav48_silence_trimmed/p244/p244_407_mic1,$data_root/wav48_silence_trimmed/p244/p244_407_mic1.flac,flac,,2.5925416666666665,VCTK_p244,,english
